2228,373
2867,768
3001,3769
1508,4808
1130,2904
4433,3389
1350,2417
4230,2743
2504,241
1431,3980
1286,3467
1466,4602
4015,4856
4466,1987
4559,3171
1154,4297
2966,3790
3411,127
3530,2027
3828,1401
1787,3751
214,4310
3878,1365
2479,4337
4823,4378
4635,2795
362,1295
4581,3091
4415,2917
4106,4217
4320,51
4240,2449
1229,3039
1942,1170
685,497
3481,3748
53,2168
740,4974
2239,2713
1671,4265
316,2897
1194,4081
1078,2077
352,2044
1188,4138
11,4200
4238,3648
1259,3560
2418,4051
2124,2513
1427,2518
3829,2578
1060,1216
4796,2170
3135,4408
4418,996
3555,2944
2305,3879
216,4259
710,1330
2410,559
948,4287
4876,2919
4483,866
1929,1157
1306,2667
4012,300
3742,3124
3554,520
1913,3542
3695,3061
4030,3228
1264,4615
2083,2361
929,2500
2178,4688
3652,485
4241,1085
3394,4268
3178,3733
2263,1098
2838,3180
515,1107
4279,4587
1238,3476
2269,1291
1042,481
1149,317
2681,352
4216,3644
1929,947
3758,2240
4154,3571
875,4956
1273,3862
2678,3455
1633,2485
1865,2407
2610,423
4047,2743
2495,404
3026,2622
3350,1795
937,3555
2434,3014
2500,3512
2720,4790
2491,124
255,3135
618,2242
1301,4004
3420,846
99,1276
1306,412
1845,3834
3686,412
3553,4600
3565,1826
2249,2422
3361,2349
1372,3008
2152,3875
4620,1776
4229,30
2463,693
1868,3399
3313,4545
3832,3731
3396,2038
2901,1794
1234,3611
2084,1145
1564,3137
222,1044
2911,3599
4791,2768
510,284
1209,1324
3494,1592
4532,1186
2831,4229
330,3000
3853,635
3613,1622
3518,4901
4970,3109
2535,1723
3234,697
450,1419
3400,3441
73,3196
3461,1418
2327,4724
2941,2340
3368,1389
4708,2253
1394,2913
1346,3781
344,3997
2386,3038
2344,4376
1351,173
1352,2895
2968,3665
2322,538
1110,46
3668,163
3957,4738
2809,1621
812,3438
3281,2220
2965,2279
2497,2867
1785,3674
1488,1712
1376,3382
2441,2785
3662,2600
1425,2969
475,4520
923,2953
589,1309
4221,4617
1321,3196
764,239
2094,3310
3054,1629
2321,1896
1700,4026
3648,1520
2914,1936
205,2831
3613,1311
3118,4797
532,2675
893,583
303,1395
664,2740
562,436
720,4466
3049,1783
113,1093
2321,3338
2359,3926
1474,1097
3006,786
2966,2967
4672,4802
1551,4036
3047,2277
1012,3650
3868,4912
4317,1867
2175,2541
4256,4624
3249,664
1554,2210
4142,3152
4645,2652
3235,827
2053,2145
4535,2295
4845,332
82,2037
4263,130
3271,4762
2675,4096
2749,4172
4843,2153
1797,3340
152,1451
3903,320
2636,4551
2757,4047
2188,923
752,1556
4553,504
969,1148
3117,4538
558,4891
1275,1217
3971,2721
1408,2026
2065,2522
3110,4074
93,3956
957,401
1377,2545
4569,1837
3051,4909
4288,3017
288,2901
2716,3569
442,2660
3534,381
3137,4511
1808,3082
4143,4960
4519,529
1465,4391
163,1601
1437,695
1805,2638
4687,1276
4654,4874
1717,2102
4710,1543
2544,4881
3027,2608
4927,1721
2973,4133
2845,4336
4620,3741
2249,4967
911,196
2858,542
1551,2724
1656,2914
389,3201
2800,2906
3587,693
2731,249
109,627
3844,4865
4304,1750
2743,3464
3043,1182
3673,802
543,3477
1461,4084
707,3558
2164,2285
31,4109
4396,2686
3199,4882
2537,3561
4559,1547
817,4011
4447,1433
4936,3035
2521,2571
2099,3879
2691,3838
4835,3465
3745,4387
1671,802
141,2457
3822,4721
1330,2986
4869,3742
4667,3155
1511,1710
2585,3471
3381,749
3852,2234
4596,55
4346,229
1820,4109
1435,2307
1749,2389
237,3398
4564,2221
2748,3615
4162,3140
4439,3712
3854,3407
3973,843
2728,4670
947,1908
1340,1541
2445,4471
1411,3363
1331,1717
3878,1561
2275,2349
2226,4609
3162,2864
135,870
3968,1367
664,1937
3091,441
1788,4152
84,1215
2705,3487
571,2683
304,430
552,305
1536,4139
4689,4483
4634,2743
4120,1881
3630,4382
765,1578
2360,1745
3145,37
1522,4715
4421,1000
400,3144
2590,3429
1666,948
659,1201
2606,2792
406,317
4546,2914
4609,1406
1354,2238
3142,2719
3316,992
4949,2165
1303,2844
3945,3224
4227,1572
4978,4165
1722,2597
3821,4564
4124,3395
413,2351
3900,1867
4582,4307
3829,2788
1695,32
1259,3748
588,2040
3422,4922
3691,1281
2528,4730
3007,1117
2172,979
3156,3558
825,2689
4051,1275
1960,247
4715,2870
2572,4903
4276,4518
1939,2397
3287,2332
2449,2609
199,1700
4786,2748
586,3050
2091,2406
2700,4726
2904,1960
513,1058
4422,2240
4185,1430
3663,1144
801,2537
2878,3905
4158,1983
4715,4199
4250,3356
3043,4282
3698,2599
3270,4665
533,300
2735,2067
4061,3559
4052,2814
2558,4964
4277,1955
741,4344
4101,103
4769,2754
2484,2193
1290,1044
3085,221
4967,3146
3800,1254
3589,3854
4442,2581
1776,235
2961,3552
4253,2851
4386,2355
24,2995
2682,2710
3675,1676
885,701
3289,3615
3326,3694
4084,42
2446,4657
1834,3641
2782,835
2427,2444
1774,4405
3761,191
762,378
1084,837
3642,4291
3779,831
1979,1407
3448,3471
2036,983
2360,1071
2293,2526
1446,275
1670,3911
2673,771
4246,2218
4822,4534
989,1530
1678,530
2537,3207
1701,4402
625,314
1396,3614
3420,4
2112,2201
3277,148
2558,215
1328,4659
3560,1032
2412,3506
1175,813
3,3236
3611,2265
3598,2095
4887,1443
3607,870
1385,2820
1937,1246
1265,1030
1278,2039
2041,3839
874,1920
110,3741
3539,4086
1672,1377
3372,3966
3624,4194
356,4444
4879,351
4310,3703
2847,4605
3490,3650
3481,3767
932,785
2859,3763
3155,790
1044,1593
1823,1978
4826,4912
675,3708
2566,3430
622,493
4157,3992
972,1027
1813,2309
1521,4118
1819,252
3203,1838
4010,1246
433,1550
800,4788
4431,3496
4709,1233
4574,2835
3510,2665
1541,3860
935,3921
2985,2402
1623,708
2041,95
100,806
3121,1861
2540,304
3083,2724
115,2297
2875,2551
3911,419
4681,1708
2822,1048
911,2784
1749,1217
1841,131
2557,1820
2186,150
1157,4768
4903,3837
900,3331
1644,4001
2895,3438
690,4308
912,3762
406,1646
4154,1981
521,2357
754,1093
337,1519
3478,4509
1502,775
10,4670
868,1788
3376,4965
2481,2305
2057,864
421,4619
2345,1537
413,2189
2931,468
3255,1730
2934,351
1186,3849
3303,3511
4837,250
521,3212
284,1880
1490,4451
3772,2778
3033,3111
2611,3685
2556,1884
3323,462
4811,1236
1968,807
3294,1932
255,1564
1107,2228
189,85
1619,368
1141,2654
1367,1580
4008,1295
226,3269
2951,2079
634,4200
2040,612
3275,3950
4797,1857
1371,650
1789,1243
642,4380
2311,3391
2526,4288
4290,4597
332,527
250,4201
4565,1849
594,3107
1641,3999
4638,2469
1569,3538
3741,4416
4542,1453
1491,2831
1073,1621
606,837
1829,448
3006,526
2407,236
850,3352
368,217
3768,3861
3305,1199
4007,1967
1885,4967
2008,2878
2093,1347
3374,3874
2612,3166
1878,3280
4950,4781
3903,41
2894,1566
632,3350
1943,1517
4089,3036
1624,1550
2071,3413
1502,505
2674,1035
3691,716
1206,4880
3165,4325
4405,2658
4475,1797
2533,3915
3997,4029
2041,663
465,312
1186,4084
3150,1254
1592,706
1353,4214
402,3366
2654,3275
4959,3661
2835,2650
2839,2812
3088,3154
506,1302
2766,2165
2343,520
697,2296
4798,3385
4306,2316
1239,4204
1839,3464
4733,3156
3490,4100
1102,2603
1309,4935
721,4441
2004,3374
2499,4231
1060,4601
4235,1659
4018,1788
4136,3301
1029,3935
1322,4293
4956,3636
2980,1414
3191,1597
1282,3838
4539,2740
4124,4698
1130,2215
1457,130
4769,928
3709,4677
4945,1932
4952,4021
3531,3494
74,4001
3153,4318
692,4498
2081,4897
4802,763
359,1590
1175,1371
4990,955
1723,4836
2594,4074
3813,343
4316,1044
4124,910
1476,4920
1909,1310
3587,107
1342,4639
3452,1324
1712,383
1065,894
1514,4999
3832,1203
3285,1364
3806,3741
1860,4173
1440,434
3205,2768
3498,4531
1022,4984
1031,4267
1495,1692
996,2340
3122,211
437,987
4063,2698
4458,519
3417,154
4228,1143
335,4899
3447,3950
3489,2915
2100,505
2003,4611
304,64
484,4069
1441,286
79,3681
1799,2148
3520,289
3296,1625
1838,2717
2511,889
834,2331
4590,4002
3743,2208
3391,2284
3181,4243
851,3151
523,3228
2026,4071
510,1977
2469,4469
2952,4244
301,472
1606,3402
4480,4351
1818,2765
4676,4153
4470,3949
1196,1936
3445,2582
1476,4815
1363,854
2686,2616
3271,1108
3317,567
1225,153
1282,221
1496,1349
3399,3175
4053,4968
4580,957
1074,3376
946,465
3076,3473
2340,2159
1893,4559
4079,4192
1475,4631
4086,2483
20,2249
1757,812
2493,3497
3587,57
1542,2565
339,2870
4279,1501
2845,2843
2034,1681
1544,842
1189,3095
2494,2692
1188,3436
4195,326
202,4685
4942,1842
4781,2552
2670,3269
4801,1095
334,1530
4103,1574
61,4291
2147,3272
4979,4521
4154,3047
1359,3967
4610,645
2154,4750
1985,1789
993,3912
1811,2783
4768,125
351,1265
2686,734
1376,3634
3226,1145
5,1924
2106,4116
3542,4506
3796,3240
6,1985
2814,936
2448,3697
4258,467
548,357
2266,268
3211,4852
1952,4574
4665,4837
4020,836
512,725
4602,4725
4277,562
3914,5
1165,2730
2655,494
2898,4794
4174,1591
3045,2903
4324,651
1479,2354
4959,2130
4993,2136
781,2808
349,4527
201,988
1421,4575
4604,3042
1623,3265
1705,4523
648,4891
4813,4212
2867,1047
2871,1573
4244,3292
229,2112
1638,2734
804,463
905,2275
4134,1175
2689,1099
1413,3657
3006,1611
2297,860
2523,4424
2741,554
597,3455
4700,1726
1428,3762
2771,2833
495,552
3839,3909
3559,3583
887,1944
4068,3157
2072,899
3428,4361
4682,1851
1495,1991
2206,2759
4215,686
1161,507
4037,4215
1722,1491
4701,3835
4406,3682
3226,3753
3365,1579
3950,4137
1831,1324
1277,3974
1874,3065
3392,4784
613,692
3380,533
3620,3129
3830,126
631,2354
2706,1015
4477,4803
354,1551
417,1616
744,764
3012,4172
3975,1408
494,4362
3977,3302
3542,3698
3253,409
1178,720
1774,2050
302,4489
3797,959
489,4023
3506,657
3576,2027
2100,4312
4326,2120
3695,2741
2934,25
4209,948
717,2585
3160,1238
2920,380
3106,4636
3615,3475
3090,1255
703,2335
57,4337
299,3961
3901,497
3371,3853
2236,1088
2957,2620
3871,1396
1122,4173
2203,3569
94,1589
3227,2894
314,917
605,2006
374,3053
609,1975
427,2468
4179,77
2912,3097
2615,448
4995,504
2162,3784
1027,893
2475,2193
192,1427
2366,3703
3045,2440
3166,2800
1705,3117
4026,2930
617,3318
1412,2123
3754,2562
3601,3441
4320,595
28,2262
1774,1744
2468,3113
3621,58
4013,1857
1866,342
4638,2220
429,2702
4902,670
2747,855
3117,2588
3854,1186
3350,3408
825,1634
2741,2945
578,4917
2699,576
2070,2139
2104,4006
1661,831
2699,2658
1426,4377
3521,2400
4699,2111
756,1984
3854,494
1066,302
2839,896
3755,2900
4635,1053
4181,1031
4915,2561
2579,2358
2952,2527
675,124
4784,2642
3393,153
892,4690
2108,4253
1591,2526
4688,594
1525,4767
18,1136
3280,4351
2859,3569
1057,3781
2909,3987
4609,1616
3486,812
1398,4798
3967,1114
3804,4643
2666,4666
3444,1338
4505,393
1605,152
3819,4715
3823,4643
3045,1095
423,2872
4715,2110
2836,3282
4631,1571
4252,3069
3378,2688
3098,931
1085,2272
1763,2955
4490,2395
2652,2196
3248,4498
2252,3660
3241,1043
2083,1383
2807,3710
2451,4182
1633,3786
4746,4915
3577,3961
2169,393
1171,59
1578,2720
3290,4326
269,3572
4448,2896
3737,2230
3264,1401
4657,4901
3568,2257
4149,2415
4712,1831
3136,4355
4267,3369
4236,379
4804,2287
588,4540
205,1252
4944,3039
1386,3760
4827,304
847,858
49,4394
1071,4690
2893,532
1673,4168
1813,2642
3295,2339
878,2615
541,1244
4352,1247
988,4554
3975,2609
1165,497
3603,2709
1693,2756
2060,3048
1397,3478
1915,4610
3745,1695
3094,1661
1475,3628
624,4673
3520,3678
813,1118
234,2893
4942,897
1003,138
2977,3889
4028,1718
1886,2895
2504,3991
3157,2967
935,1715
2658,4638
2276,2601
4442,489
3744,3720
2373,1431
2164,633
4491,2993
2304,3115
3329,188
4941,442
1196,2202
4807,2577
4809,2256
3021,47
2659,2647
823,1040
4695,133
3926,3046
4597,3460
3584,461
2148,2170
3019,3805
3046,4182
2780,1764
652,1119
4723,2356
1049,3319
4024,2314
1425,3434
4237,1850
3561,2403
4135,4453
1960,3464
177,3553
3956,4544
419,3398
537,4856
2945,3264
569,3548
2771,2284
726,4983
2356,4062
3552,301
4225,3233
1050,3618
409,1021
1914,3432
2429,78
205,4157
2818,1268
1214,4931
1841,3823
4118,3053
4792,4963
4450,2958
3567,2508
1852,1648
3767,2051
1084,4586
745,2174
2932,3601
969,839
447,2196
4847,4428
1252,4374
367,3189
2758,3296
4522,3403
3043,1814
1163,2504
2090,210
2619,3261
1992,2485
4849,2072
2148,1946
3468,1807
2348,3295
3357,3418
3220,39
393,1413
108,3967
2139,4756
1911,944
3241,3143
2344,4338
3962,3964
2657,4662
1612,3473
4105,4844
4299,878
619,1146
4456,4977
2787,4872
1712,896
4708,3280
938,3984
2246,2496
3058,3395
2281,4806
2402,4712
667,250
2388,4070
1730,683
3466,1553
692,4833
4411,3433
1645,522
2428,1144
4126,3986
2259,3200
2985,898
2064,671
2544,4317
3490,3964
2562,4563
2518,913
858,3481
968,4903
4105,345
3802,4818
3842,811
2133,3287
4685,731
2692,124
450,2438
4121,1413
3096,341
4209,4837
570,961
2799,666
3906,4911
2663,46
2901,1082
1122,11
3670,4365
2445,3215
1430,1706
1146,2563
4786,1186
2377,2583
1503,4669
728,1882
2228,146
4024,3396
2126,830
4514,535
1384,841
3745,4840
4126,1552
713,3993
4558,1423
4387,10
2298,4250
2665,4773
590,4191
720,4685
719,3426
3179,4409
420,3401
948,548
1009,2786
1760,1431
3869,4934
1473,264
670,3762
4105,4732
1664,71
2728,583
4453,651
2269,3009
3627,3942
2774,2223
1468,4
4534,3531
3161,1494
2897,641
1202,1547
4297,3900
4100,1136
4806,2031
2313,1156
1032,669
1254,3584
1091,3174
1135,4507
459,2491
1699,1706
460,78
1493,2911
1148,4247
1379,3282
2581,4844
123,4026
2335,1016
2932,3699
2222,3628
1604,372
139,3461
252,28
4879,1231
1446,3323
4238,1962
1195,3839
1628,2270
3948,2200
4095,398
2140,3784
3202,437
3828,2792
3931,3284
4198,3264
3400,1321
3329,1730
2858,305
3602,4258
544,4986
2306,2252
2411,201
1622,706
1105,4276
3574,783
3799,1399
1818,2177
4526,3914
138,4307
244,1848
2987,3540
4141,3895
1397,4068
3560,3112
3423,809
1355,4294
3790,3766
1163,4098
3644,753
529,184
671,2107
4012,3564
3370,1972
2901,4746
1856,3598
223,3716
4454,4029
2451,4155
215,4581
4625,2434
3967,1008
2688,4092
4273,814
1397,2949
868,2673
4404,4414
3598,1399
1287,466
3450,1656
1241,2616
3677,908
24,2587
364,1724
1359,2468
3489,292
74,504
4467,634
3466,781
1655,176
1771,1681
2505,3226
1795,4435
2605,1680
3443,2980
2783,4811
1079,2614
2219,1403
3377,2104
409,3108
4410,4445
4882,1060
1073,1347
3202,3752
3668,4706
2460,3865
2316,4886
2403,35
873,2641
956,3759
4979,2929
4515,1118
2214,1181
3246,4126
3301,3112
2698,3580
4416,4028
2966,3099
2695,4226
2522,3195
2217,1600
3952,4959
695,1289
2438,20
611,2709
166,2955
2748,1415
816,2184
2569,2729
1235,2837
1627,3412
2914,4569
1075,3874
1506,4729
198,4913
2785,3746
3553,4378
2939,3870
2864,4892
2700,2051
2961,2039
2852,3613
1974,4232
3574,1730
642,1248
1136,4235
4108,1110
3502,1039
4140,2665
222,3488
3935,1505
3022,112
2394,1932
4552,891
3318,1036
2890,2949
3454,4794
2775,2625
228,1957
4933,4483
1556,637
2484,1869
1048,1562
1006,2105
2727,3104
1977,3936
1043,1100
1284,4869
1336,1421
2706,1477
3978,1934
182,2288
2957,4158
617,3468
4048,4419
332,2417
2306,1976
266,3206
4283,4179
2340,170
4855,1579
2410,555
3852,1776
176,2310
2055,1374
2824,3646
708,941
1776,2493
909,4002
1531,3139
3937,1789
3753,2483
614,279
4002,3902
2729,788
391,3858
400,717
2167,4569
4706,2394
4379,2357
877,2854
3956,2269
2728,4334
4581,439
4457,1298
366,1817
4294,2335
2320,4740
4083,3194
437,1846
3185,2773
3473,1078
2334,1332
4212,763
3610,3795
3006,698
247,11
1213,1676
820,2270
2391,1990
3553,2594
4779,3211
535,1809
1270,4603
3375,2228
977,2565
798,1706
386,3166
3329,4608
1441,3996
3490,3675
3867,3577
2687,2417
3015,1318
1071,293
538,400
3154,3113
4912,3312
1233,4908
2833,1762
1457,2874
106,1338
1739,2903
1532,266
644,902
1752,24
4450,3188
2654,2364
4812,1103
2475,437
545,4259
3790,711
4513,327
954,1456
412,3290
2005,2716
4159,1923
3883,2448
2485,624
283,3636
623,1160
4105,3989
563,1040
3612,3457
1980,4446
539,2061
3487,4281
3673,723
1952,2110
339,2061
2238,4225
2437,3524
1451,2401
189,4791
463,3482
1185,1474
4510,2635
1677,934
318,166
122,1860
1797,1560
2843,1680
559,3627
2102,4823
4504,4279
3559,547
520,1900
2673,761
4629,784
1766,731
2922,1901
2649,4303
1597,4872
2556,2537
4271,1042
3726,3143
3690,961
3750,2206
3271,2392
2905,3289
3873,84
817,2732
4338,1649
2086,2263
722,1496
1764,133
2912,4196
1460,2436
3696,3886
4467,2312
4724,3430
4170,2560
1141,3272
621,3263
2967,4602
2695,638
4137,1806
3833,2551
3566,4965
3693,1914
1722,462
4787,2372
371,4360
616,4102
746,415
3562,79
1100,3151
3298,1779
3057,3420
1045,4731
1530,850
1263,1648
4286,3449
4232,3686
2047,3544
2507,4582
4847,4507
3514,3784
400,1163
1334,218
3594,2565
3350,4660
3528,5000
2695,63
153,4946
2998,1324
1314,4370
3941,4987
4881,3675
3614,617
1433,1074
691,4313
4903,1755
3097,3517
2732,3141
1784,4155
1301,1321
4293,3020
3640,1111
4741,2290
4290,4975
4067,3957
168,4589
2288,4857
2463,1365
1402,193
4951,4793
3671,737
3119,4743
2741,4480
4941,2675
3128,4249
2914,3952
3549,1900
876,3523
468,675
2839,1311
225,2220
4596,216
2267,1767
3160,659
892,2963
4551,4802
4992,1872
2309,3346
4978,327
3776,2397
2623,2831
2323,2213
1480,1306
4477,997
927,2565
4036,4767
3998,2901
2241,1005
2949,2172
161,1667
366,3502
1467,2400
534,4696
1136,3214
3740,3721
2187,791
216,4190
4436,1069
3309,4297
2922,1230
677,2689
1267,1317
4895,4523
2856,4806
3464,1725
2665,3371
2835,497
3196,1150
4608,2135
1313,886
3938,4096
585,1966
4494,4386
4794,3081
2619,3303
169,3507
3607,304
2156,2643
756,4949
4768,1003
3272,962
300,2632
419,3122
1601,1559
1156,2821
3481,2463
4404,533
2256,1154
591,1619
4818,908
689,4599
2816,2837
1306,459
4300,980
2137,3412
1363,1544
3663,2650
905,4110
2362,2582
4736,854
1430,725
1025,3623
913,3370
3442,2186
2462,3015
3125,165
1908,2782
4893,1078
711,3618
373,1334
1071,606
4259,4865
2985,3091
4949,264
1574,4536
1724,188
3372,285
2999,1239
2480,2086
4443,1696
924,2308
4421,2676
863,1549
3084,3425
2700,90
4552,221
586,567
3340,116
4295,2035
3648,4911
151,2112
1716,0
862,4031
309,4068
1203,4237
1561,1163
3432,4027
2941,2349
3908,3623
1954,4596
4604,2561
4821,2185
2417,534
2406,831
2837,4187
1116,4896
4954,892
3258,161
3158,1121
259,19
1581,230
2791,4148
1490,4680
4574,379
2399,2394
1545,4888
3688,1395
1188,552
1226,4563
4719,4300
2132,2105
4009,757
1811,1874
4614,1683
4603,4586
3591,1322
4890,1521
3918,3232
4033,1965
892,4918
838,1970
318,670
4547,4227
2149,550
163,2469
4157,724
657,4857
2057,2451
2845,4021
3391,3624
298,3270
4535,3225
3801,758
4122,1819
4636,2594
1459,3963
4731,2741
4706,2035
4741,1460
1630,2077
3609,3221
520,3859
4418,4591
868,2454
3946,980
3226,36
2397,2064
2521,3291
2833,4998
3621,2920
445,1529
4557,3071
1826,1532
533,2080
2837,973
3430,3651
2100,3318
3910,1071
4786,3940
1273,4356
784,3580
4011,160
813,1513
3848,339
4788,3169
712,4750
291,592
4323,3996
4606,3050
1899,3870
3926,674
2659,247
973,1133
4782,2957
1788,3220
3989,773
3794,4871
1542,1716
2701,355
426,4407
3454,1182
2048,3654
4169,2054
2424,3568
378,906
3367,2083
584,4929
1623,794
1520,3971
1129,3129
3441,4975
932,4391
2447,618
643,1754
4740,3885
3070,2108
3823,179
3497,2315
4618,4560
2653,4941
2629,3752
32,2997
230,701
4238,3794
528,3363
237,3743
2471,1031
4883,4922
883,3867
4306,2051
4607,4909
326,2259
4667,3191
1864,4188
2866,973
913,1119
4218,2178
2859,445
4770,282
4884,1404
4623,2324
2140,364
4086,4619
1899,1062
1558,2656
1984,3254
1024,4004
3381,719
1771,4181
4577,79
3816,3661
3038,4244
2589,2667
4513,3166
115,674
24,3605
4933,1607
365,3829
1137,2273
2521,4565
3026,3341
950,3222
1042,3123
743,1672
1240,4646
2083,4432
2401,2699
3426,1386
4877,4949
1311,3783
2670,669
3094,829
2669,1393
2432,1365
4907,54
2659,49
765,120
4422,2509
555,2317
954,2365
1417,3871
591,3755
4471,4315
1516,2718
3168,3771
1018,464
241,4242
261,4723
453,3501
2291,1997
3697,2598
1327,1943
91,579
804,4476
871,2190
4650,4634
4626,130
160,1703
990,3785
4826,2967
2703,3997
1742,1320
2223,3163
583,2022
3027,2513
4813,3249
537,3422
2647,2162
3385,501
4793,1005
3514,2842
1590,1064
160,4784
62,883
3719,3482
1789,4234
578,2912
1687,2220
379,165
505,1915
4806,3945
4848,4324
4030,789
2050,2962
931,4356
2203,2429
2261,4744
4347,4126
904,792
696,2490
4544,879
3790,3617
2044,2715
3479,838
2387,1669
116,3465
1494,564
4594,4828
241,1682
4058,3676
3286,4196
159,774
2998,1522
1179,3339
3993,4132
4637,727
4421,860
1642,2452
1966,2517
2821,4120
4020,4195
538,2270
3532,4236
3174,813
4712,2946
2300,4476
2752,4673
2519,4924
1561,1112
4053,2355
1546,3097
4647,3533
1322,2232
2460,2062
1851,4417
537,3496
1382,1093
4339,2962
3178,2007
2570,3236
3880,3171
3061,219
962,3823
3025,205
2543,1621
841,2976
3927,3124
2367,1550
2021,479
2844,3740
4403,4424
2420,1231
4923,4840
1317,2882
3853,3572
3899,1779
4004,3695
3357,549
3628,3697
3628,736
4129,1658
4195,1703
1194,4606
907,2233
590,3539
1680,2530
4077,597
3991,2994
3832,3192
