2138,1987
3382,3351
595,247
1270,4362
1988,1696
3298,284
3825,2942
4880,1198
2628,3561
4820,2527
2472,2168
2628,4124
744,931
3200,970
3766,4227
3474,50
3722,2405
1689,980
3082,94
2089,2242
2018,4003
4905,2098
3468,4890
4670,1749
897,2947
1846,4711
1988,3967
1797,4296
2301,2236
4129,1114
4037,4058
4573,2834
2673,4267
1586,67
2920,4531
1364,726
3220,4026
4640,3973
4427,908
1302,4972
2765,399
4270,3807
4602,4691
9,2260
4171,2045
610,2688
288,3061
1686,2434
550,4704
4442,2431
2913,1144
3865,2146
1296,3010
1839,293
1790,1331
3142,651
4953,2946
3931,2636
711,1460
3781,4112
1068,2549
2294,125
2319,1395
4720,4978
1244,378
2571,4324
2998,932
4485,1340
4128,4160
152,4683
3981,1982
270,4053
3409,2706
1060,4242
1126,2502
4382,1041
2908,1241
2414,3431
446,573
4917,4450
2078,199
3765,3179
2724,3931
2455,1952
2266,3219
4899,4383
2560,2766
4129,3173
2883,1214
250,3331
926,2700
4449,1466
1529,1107
953,3065
2751,1933
2876,3954
4985,2253
2940,2057
209,625
354,4215
781,3440
3996,4800
1989,521
167,2726
3265,1082
1268,2386
3254,22
1769,2353
2316,3339
1640,3650
3194,557
849,654
3436,2413
1101,378
4430,2123
2410,2776
1855,1381
254,669
4246,3078
3621,1068
2106,1809
4289,2685
20,1211
4821,4223
140,4860
3278,4706
3162,2108
873,6
4453,3271
663,1173
3142,3898
3373,1013
3723,2853
4540,439
3823,1393
1679,1563
3150,1323
2269,3811
4502,4528
1999,1892
4024,659
2949,2074
3814,1955
316,2910
1027,2877
4184,1228
1770,1260
4387,2340
2664,801
4450,3036
1399,4850
3860,775
4510,2513
3827,1116
2703,2514
4479,419
3819,949
2882,2902
1504,362
540,2908
723,1854
3359,3427
377,21
4004,1393
4812,368
4363,1740
4074,1480
306,2222
2104,1606
3355,999
2461,3781
4363,4912
3337,4306
295,198
195,3453
1037,2843
3937,3798
4134,1639
333,1162
2388,1865
241,2330
163,3837
2326,2221
924,4651
3835,3045
32,578
3190,1658
3755,1224
4300,2496
1999,4777
4924,891
4811,2732
3747,4043
474,960
4070,4507
2191,3884
699,3372
4570,4761
68,1180
2514,2408
2154,538
4482,4840
3353,3066
1417,4422
2158,196
4009,242
1563,4441
4913,3633
769,3592
4673,735
3851,3015
4896,2959
3506,1275
4087,1048
1842,3413
4369,2285
3911,4115
3580,4367
1715,1195
332,3546
374,4447
839,4596
4597,526
2731,3838
4270,2675
2499,1496
1251,1424
444,3882
2908,1169
4620,83
4633,662
3070,4737
4679,2652
4761,4691
484,2986
4058,4827
4696,2461
1756,231
4158,1723
1931,359
1653,908
2522,1215
4478,81
3027,4684
4140,933
4466,2886
4883,704
4212,2339
4689,2759
856,4376
3831,3128
3549,103
4369,1472
177,205
1154,1900
4983,3103
4315,1325
1451,3517
2999,4729
1322,2827
1119,3011
3345,4881
4780,857
3659,1103
3394,4325
3666,1231
166,4378
3201,4869
2502,4641
3087,1369
3192,2934
351,3139
2957,3383
1367,3685
2307,1484
3035,693
3368,4680
3725,3944
611,2787
1165,2499
1827,1222
1440,3030
2511,3652
1935,3392
1499,3996
4783,3364
109,918
2953,1027
3510,940
260,3148
4043,2700
1106,4839
3095,1957
4369,2109
3530,3359
48,2902
2834,2162
1305,3642
1522,4415
1976,3463
1880,3682
4461,229
308,1560
2723,1117
4468,3440
3270,4901
1244,1561
54,2999
755,84
2364,4639
4672,4151
4223,4191
1373,934
236,284
4573,2570
2346,3638
3464,2863
2354,3301
1693,1277
949,4789
925,2841
1133,364
158,3670
1275,1833
420,356
3477,1222
1492,3112
2056,4040
1172,1801
4037,1103
1049,3219
1473,106
2222,3253
2431,1722
2651,3230
898,4252
2410,691
3565,4224
2165,3134
768,2750
4296,408
1413,2940
3894,1077
1815,2372
1462,804
3259,1572
233,3629
4615,1405
2210,2830
4412,4588
3397,586
1633,284
2751,957
4008,2561
1840,1825
1243,4226
963,1255
3449,1769
3086,4661
3179,2508
2343,4934
4148,2853
2260,553
1155,3168
3591,4858
3856,4936
2786,145
1463,4424
4503,4855
4393,3210
4380,3906
3516,351
3190,83
4212,2804
2186,1626
3046,1175
648,1024
3412,2687
1317,1042
2811,4198
3361,879
4300,1208
2691,4289
3059,3494
70,3048
1611,2878
4576,1574
423,3921
556,1753
2781,889
3712,439
2335,2043
3267,2940
4530,1809
1935,1079
4438,973
1411,1317
4319,501
1837,4491
914,526
4679,4090
948,3769
1678,3794
3073,1082
4711,3324
3272,1152
3126,2217
626,819
958,4246
3733,185
979,3479
2343,1605
903,4194
196,2734
4399,2378
3517,4975
611,3952
4273,1654
1922,4709
4617,3668
1807,4589
4163,893
3862,1847
2140,1584
808,1795
2012,2927
4600,884
4695,3654
4647,4247
3861,2800
1,1932
4400,3554
2969,4266
4427,1054
1250,4629
2882,377
631,4770
3407,1477
680,1597
3802,1557
1047,316
1898,3055
552,3468
3763,2836
4693,513
3291,2458
1631,434
2980,4530
918,4267
569,3823
4856,1120
2478,1404
2902,2083
3794,62
693,2282
3107,993
1116,110
1440,45
2418,190
1773,1779
3707,2363
991,2151
1380,2487
3774,1
813,3321
1572,265
1929,4951
4998,3856
782,2174
2243,1754
3490,4209
3412,3043
1722,4996
925,2519
2583,450
464,1276
4544,3649
3325,3323
709,3466
2011,112
222,4954
26,4768
1538,377
4026,3252
818,2135
3501,400
1208,2289
2934,2973
3279,3442
2650,2126
1023,1663
3585,3795
4647,4129
3669,2953
83,4610
3799,4834
1118,1797
80,3187
152,1825
3678,902
1259,1451
3183,584
1187,1270
1932,4641
440,4103
4613,3873
132,1883
2230,1849
613,953
1522,2068
3452,2110
1856,1138
3214,87
3931,4416
1495,1845
1938,3459
3440,1995
2942,2497
4756,896
881,2858
2727,1828
3279,2637
2299,3290
505,3637
3767,4711
353,1467
2186,1656
1211,4288
1450,2032
1035,1342
2270,1991
2868,4110
4676,1478
316,2995
3508,2368
650,381
2432,2400
4253,361
3878,3407
3945,1164
1566,4775
2915,2613
3789,3593
1996,689
1361,443
3619,636
981,3800
228,4088
985,2900
4602,4214
1809,506
2225,2649
1251,3844
61,204
3086,1860
4092,4954
2401,3449
2340,2598
472,1147
1862,3678
3916,3524
321,1176
1098,804
4541,738
1672,504
29,2511
4069,2549
1832,2151
3085,1042
3486,2130
61,2493
79,1578
3173,1702
2908,4278
2938,476
2360,2054
1706,1497
1895,3923
374,4489
378,2500
4905,972
1585,2672
3586,780
3650,1734
1334,2778
1895,2401
83,3388
2824,2361
3647,2936
65,564
1986,1817
2662,365
3530,1526
4285,2044
687,495
1005,3511
2871,358
4988,3309
4305,4088
300,4823
414,1638
4417,1036
1238,2594
522,3459
4783,2241
4015,3806
844,598
2229,3471
642,4476
3003,4781
2085,2596
2467,3927
999,2022
1264,1235
3705,1406
1688,1521
998,4421
4013,2754
2965,1753
2529,3547
2309,1655
2896,2031
2183,1522
3548,2920
3695,301
1738,2322
3125,4286
4611,2248
2500,1498
2436,2886
2084,4509
432,4270
4146,48
3061,1719
4047,857
4126,2551
799,2179
2253,2994
1188,4126
331,4834
2532,2235
3878,1710
1595,1948
3085,1408
443,747
949,482
1451,3443
3704,2512
2546,4511
2750,885
1816,1248
423,4933
1467,179
610,2376
359,2173
4605,1967
1674,3830
4026,2991
2293,4476
2932,2964
4412,4766
3775,1333
3863,132
4436,4620
3781,3326
633,3187
893,163
3527,2412
804,4035
4815,3257
279,2137
3155,4561
2898,2092
1242,3004
4008,3335
1629,2433
1968,711
2888,3499
1313,2342
4637,287
3760,590
4969,3934
3478,3106
4941,3609
1068,3636
1488,1275
2874,4000
4384,3423
778,419
1101,866
2025,2918
1351,435
1646,1602
1168,693
3126,2744
4595,2963
982,2167
3821,4639
1035,4714
1234,1180
3147,1652
529,1474
1478,4612
4111,3415
3397,682
2259,4559
3736,4809
2631,2951
3811,1422
4350,491
1844,3696
3497,809
292,806
4856,3809
4575,155
1898,1638
841,3080
1676,1518
1035,3367
1432,3323
3376,3583
233,1585
3164,2329
2662,4417
2276,1738
2627,4069
3146,4830
2058,2618
1622,1917
1668,2642
3185,3424
801,4610
2949,2239
409,4393
3576,3497
3539,17
2127,1627
2982,313
3590,2487
4589,3751
2267,1610
3218,1195
1552,1011
365,468
3220,1702
3606,4207
3447,1998
677,114
2536,76
1153,522
1867,3387
153,3595
2483,1482
3778,3435
4183,3533
2944,1272
3378,950
1919,4048
4819,3793
3159,4543
3001,1710
4834,256
242,688
376,4954
1290,2313
3288,4295
3438,1976
414,3737
2247,4033
4607,1764
400,1106
513,2016
744,1827
948,87
3693,3656
3049,454
1258,319
3336,1510
1067,2968
562,2107
2250,2901
1748,1263
1161,3436
558,4776
1137,1447
3903,3217
4597,1185
1340,3419
521,2391
3488,1557
2308,3885
2260,765
4198,308
4250,149
2159,3838
3703,1878
4905,1446
1960,1628
1504,4313
4049,367
2877,3462
3615,2888
39,5000
3548,2115
1969,2205
1810,1249
2757,2092
2734,3500
1544,2162
4226,1207
2376,4004
982,3836
964,3584
1745,3629
4414,1550
2427,3475
678,1536
529,4486
3885,425
340,3497
805,285
580,1831
3007,2958
2060,284
3034,3893
4792,3123
1934,4069
25,1945
2912,740
934,506
21,2995
2152,195
171,1367
4378,4402
3293,3049
4203,3509
4155,227
1443,3406
2904,226
1231,1895
3204,1179
4790,2865
842,19
4553,1688
520,1650
1439,1274
1657,4105
4470,1109
3428,4467
4699,1712
3128,4381
2338,3216
1759,2272
2708,382
3766,1098
4749,1489
2022,4012
3342,1823
1783,1790
1025,1979
156,4459
1218,1159
2957,1808
2362,1979
1955,2755
3373,1234
2579,258
3858,3657
3799,2896
2019,4629
2333,2429
1034,3296
675,3319
3081,3236
2342,3547
617,86
4327,573
211,2804
2044,3381
3659,3063
1559,2477
4397,987
4525,556
2369,1177
1494,1323
3183,4901
2551,1020
952,173
2867,1729
3476,2573
496,854
4789,3382
1394,4439
189,1371
4053,2466
3529,1603
4302,113
1192,3477
4942,4831
304,1101
1264,1621
4114,4063
3491,4100
3162,2388
3975,161
613,3781
1411,1517
2699,2151
3921,2443
2663,754
1134,4788
408,1061
3768,2191
2754,4013
4377,3177
3315,1545
1247,200
2507,1059
4506,1185
3007,262
4111,4987
4796,3062
4774,595
4103,330
652,2309
3502,293
3442,3617
3265,813
2522,1244
1926,2924
888,2612
2938,2437
2980,3459
3983,2219
2196,3516
4332,4574
658,347
4496,4704
1485,3317
685,1630
1800,4678
1294,4469
4546,363
4594,642
2441,3887
2507,4394
491,2885
4658,2803
1893,1685
2694,3056
2675,3242
1790,4286
4280,4861
1688,4777
3698,2185
3645,3495
4821,2549
2076,4281
4771,2641
1681,3408
291,1832
6,2664
1019,3585
3136,2087
327,1925
178,4831
4963,1048
2263,514
4400,3810
416,356
979,4680
3106,4163
1630,3674
93,3902
73,829
141,4461
3974,2377
3609,4858
3054,3817
4375,1255
4366,3964
4299,771
3817,3441
2871,2404
3593,814
961,1281
669,497
3104,4176
3181,3010
3406,4010
450,3731
4531,1092
1566,3452
1706,1508
468,375
1566,2587
482,357
1084,2548
4899,1598
3100,1179
592,3372
2667,817
2509,1335
4495,1663
2427,2108
4755,2335
3796,15
4361,1109
3058,2971
3289,4559
4140,4329
2107,373
2527,1448
1669,3197
1659,665
3937,3822
2284,1781
1530,3527
4995,635
3442,555
830,4672
3383,4725
904,2566
1016,3312
4882,4439
627,695
3409,4154
1784,2234
4715,4087
3646,381
1498,932
2652,265
1620,3803
766,2801
1518,1553
4019,700
122,900
2204,1873
502,3275
3880,4028
2825,241
2723,4519
2233,763
880,3288
2234,1863
4050,760
2128,314
1876,1403
2900,1586
2997,4070
1279,2677
949,1249
1088,1573
2016,3526
1179,3035
3205,1756
2811,3489
2083,1966
1899,3313
2036,1301
1343,1676
654,2999
2125,4817
510,2129
1533,3591
2366,3021
1088,2664
4195,1718
4970,1254
4883,985
1492,219
4488,1248
1595,2628
3368,2474
3860,292
1629,4672
3611,366
998,2821
3720,4109
4270,200
2267,1387
2102,4919
3556,2270
1380,1727
1043,814
3889,210
1117,4035
1796,3069
4142,278
700,4099
3699,1906
4786,289
395,4977
4728,1622
3161,177
13,2084
1906,355
3944,452
3026,1491
3167,3766
3356,685
443,941
597,2873
3093,656
3619,3743
410,3483
2173,2230
89,4585
3425,2230
4084,2115
3318,661
122,1483
1672,3737
1485,1924
3327,544
369,3110
4891,1475
2192,3621
3326,4070
3764,895
1561,4313
3875,2675
94,1977
3688,968
2913,2483
5,678
3949,4072
588,2220
923,2448
1162,3681
3266,2988
1301,415
385,4902
3912,1654
1043,187
2391,1103
2936,2149
3934,2659
3336,618
1913,3589
1764,4420
4423,2417
1742,1650
759,2618
3657,2147
3251,1271
807,1068
3924,3343
1254,215
111,711
2417,2883
1002,1814
608,3009
3354,3401
496,2162
1421,2079
1549,1510
1297,3769
485,2303
1362,2
3645,1823
3637,4939
836,3974
2109,85
2622,4761
2982,994
3938,4842
4094,4782
1237,3598
4827,1368
351,372
3206,4126
3818,1157
3017,109
917,2977
384,2455
4658,4980
4082,2169
3135,4928
4770,2353
3227,16
1976,3492
3912,3513
3985,2974
1001,2662
3524,4328
3905,615
1828,215
466,1715
1371,3961
717,2455
1800,2308
3969,4707
1646,4579
3098,2282
2146,4078
3972,1024
3817,3096
2246,3691
4618,4263
2323,1818
3823,133
4621,459
3525,3510
2151,3040
1941,2434
3068,3395
4864,4853
4344,1702
4744,1570
1978,1746
1149,3045
3570,3241
243,1395
599,1467
920,4387
1950,4066
2056,1288
207,1489
3345,352
2284,3294
4933,691
1455,1162
4729,390
919,3875
4882,3329
1401,2272
2102,4016
551,393
1940,4451
2581,2872
1192,3187
3177,3218
720,4662
711,2158
2773,4724
4076,2010
4506,3466
4239,1690
924,4230
1903,3904
24,4400
37,1890
2576,3578
1528,4443
3341,2969
2790,2710
476,968
1702,942
4896,1903
1134,4984
4784,708
1631,2537
3368,4123
2737,779
1386,686
353,4912
179,4308
1153,3389
1113,3528
3263,2716
3965,850
884,2653
3479,2704
973,4031
2834,2390
4682,2414
2074,2289
621,650
853,4489
4089,2001
3584,875
1304,3326
4598,4204
1123,705
3801,2770
2784,546
4430,21
4086,4955
1531,422
3872,1916
1734,2286
2824,2467
3167,1584
1488,4514
84,4933
1099,1479
2740,1051
312,612
3148,2398
3837,2791
3442,3573
1729,4561
4847,4420
1321,3898
4514,1567
2792,601
4371,634
4030,740
2024,2886
4500,1976
237,4796
1104,3119
3654,3957
896,2625
1600,2452
4534,1739
3869,3310
1864,3830
943,247
705,3198
1829,2405
2156,1825
402,3588
3563,2117
2057,4289
1580,2277
2031,2310
4871,3102
474,2591
4854,3171
1833,3718
4531,4501
2615,3945
3989,75
3677,389
1040,2328
3679,121
2033,1709
3198,1780
4658,1637
4500,1398
427,850
2217,4524
2220,163
334,1655
3837,2473
4436,4353
3434,381
2970,2415
1153,2687
4704,437
3181,1516
2565,3101
4543,4289
1761,3542
4230,1928
4557,1251
307,2003
1306,4341
1510,2843
1194,301
330,4936
4703,2542
709,258
4807,3770
597,1253
2628,482
4997,4811
3580,2090
2962,2921
4623,2788
4886,2091
4216,2130
1741,4711
4865,4523
919,1762
3896,1299
2519,3671
1364,2562
173,736
2429,4443
2714,1735
3583,4279
2802,1904
2205,2689
3624,2422
1621,1984
2731,517
4097,964
2120,1264
4227,2698
1552,4977
1473,62
4056,3144
4901,4410
697,3923
90,3610
4922,570
4876,4095
2064,316
4373,678
4244,2133
274,3258
4117,3738
701,1200
3599,4815
787,541
495,375
1572,429
3413,187
527,3254
1017,2141
625,537
186,1990
3736,4970
3907,2432
902,2047
3260,3529
3523,4938
1988,4965
4641,973
3522,3999
3525,1329
1106,2193
1464,303
412,422
2644,2460
3057,4784
4892,1884
880,2181
2597,3801
2747,1039
1230,2484
180,1467
535,2826
3967,3667
1977,1743
946,1036
4754,1324
1220,828
1597,999
132,1100
132,335
2820,1631
2381,1500
766,1557
4904,4033
3972,484
1437,2667
1855,405
3119,4549
3013,4499
1978,4521
2219,1240
639,2510
4870,1683
2835,3740
1208,4353
2357,365
218,3319
4931,1810
4597,1681
1600,4413
2406,1660
2320,4195
4078,3406
4775,4818
3709,1415
2124,799
4608,2850
293,3047
302,1989
3088,4849
3872,2280
3303,4827
2923,4868
2009,309
3894,4454
1295,2157
2260,1516
1856,4377
2588,1963
776,287
3834,1220
4528,311
1688,918
1981,3743
4989,4349
256,3103
437,508
4894,4602
4222,97
222,1888
779,2892
4912,609
1853,214
3386,134
3554,3194
1660,3811
383,1464
2416,1204
2891,4729
975,3343
407,3951
1854,3493
3587,3157
4202,1954
665,4954
3291,2450
4923,3418
192,4363
4311,3988
899,1952
1936,131
790,3284
1634,904
4458,850
573,4950
1813,2885
2289,4532
2217,3476
3699,4064
4085,2211
2884,1711
2003,2590
4211,2027
2994,2348
1930,3705
2418,1849
4409,1759
2277,1414
4843,1594
4911,4842
4799,3140
4894,2441
4452,4113
3166,3010
81,870
3472,3410
2447,3962
3454,977
925,2382
3002,1436
3473,1417
3099,1485
4315,1070
1449,841
3036,1604
944,2806
3616,2251
213,4879
1914,3299
2347,3952
4311,3079
2602,3663
1057,1793
264,912
3584,2368
4037,1901
1990,2278
3732,60
1187,4466
1027,3658
2448,3260
2984,2409
2227,2452
766,915
1578,720
4259,182
4069,1862
1052,2332
2307,3439
2985,3543
3436,3341
1742,4505
230,203
1325,3013
4247,3002
2550,1702
3697,2342
4604,3988
794,1086
28,854
3967,3333
3111,1327
3668,2228
4099,3080
2386,2540
3573,1891
527,4016
4763,624
3880,3483
854,4079
460,730
3924,1937
2761,535
3908,1080
1054,1765
4121,4045
4490,1484
401,261
845,1616
1114,4204
2921,2295
4012,764
1708,4759
4500,3585
2373,1849
1716,2387
827,4552
4105,3440
1132,3824
3626,831
2747,3016
1523,2409
839,1630
2299,401
4471,833
1955,2451
2343,3618
3291,619
3625,1444
4787,4636
1778,3907
4249,4351
1555,1845
80,1766
1174,3377
1586,1813
41,644
3989,1681
4837,4161
1815,2527
3529,2190
3859,3614
1769,2135
1473,1888
4529,1320
3700,2756
2966,1373
3679,2214
2359,3164
3269,271
248,3486
2616,1727
1603,3885
1877,2066
2348,2693
3845,1742
2440,1078
3535,164
2447,4613
3651,2062
306,3433
4878,1414
1005,3679
980,94
425,759
4411,3125
4614,3259
3113,4466
3696,3407
440,4730
4191,4658
330,1343
2563,2544
3331,666
3492,3793
1327,4860
3641,644
3256,1165
1878,891
1598,4319
1827,4801
4401,193
994,623
1610,3156
55,1074
2722,1534
521,4110
4905,625
2424,1219
3343,1148
1939,716
724,3246
4180,4684
4205,651
3800,570
4133,911
1744,1264
3953,4043
4872,2455
4396,703
1339,2401
4168,1368
4265,2786
1473,369
3354,3192
4477,2568
3517,2833
4186,3006
393,4732
3956,3450
872,1672
15,3902
2470,4054
1579,336
2541,2785
2458,895
4731,3480
4377,3185
1850,2206
3795,735
711,4724
2872,3292
310,1874
801,188
1673,3627
374,3733
1005,858
3073,18
1414,3361
3446,3066
2950,1366
3489,468
147,2465
1899,648
344,4774
2484,1841
2899,938
2989,1058
1431,4387
1400,2559
517,3025
1972,3970
3779,177
4736,3021
2658,200
3077,1220
1096,4552
3346,2508
2715,537
2118,2718
721,4401
1480,3698
2068,1791
876,463
671,2110
1480,1450
374,4982
3370,3647
3438,4774
4560,2554
1544,4147
4117,3770
4170,4926
962,4291
4468,2079
4621,4654
3284,3080
755,4501
4548,4119
3381,1793
1301,4592
4711,4165
4759,982
3653,4345
3696,2317
2073,2207
536,622
2518,4564
867,283
1197,1439
2056,846
587,2336
741,31
3914,2606
4166,612
3393,2237
580,459
2497,3704
845,1624
4237,410
4176,1773
4785,3636
836,2247
4504,2825
1503,4753
1544,1118
3605,3423
114,1921
3113,4850
2785,1101
974,223
1713,3551
1400,2542
4032,4060
4672,4498
3862,992
287,3474
3610,301
2546,4311
3182,4324
4339,4256
4842,3903
1578,2130
4460,4422
2569,590
4547,1731
3695,577
3846,2844
4826,2750
3600,1642
4372,4265
3091,3092
1609,820
4894,4559
161,821
945,861
1273,3781
1605,4270
971,3699
2537,196
3910,4261
155,4983
3352,4780
1127,2451
885,797
2268,2696
1893,2872
177,4362
633,2935
4845,898
2470,1646
3570,4673
2294,3576
2586,1285
1564,3159
4211,4125
3884,1139
3360,1396
191,2607
941,1065
1424,3887
4028,1431
791,3491
2204,63
3093,827
2431,247
2351,2928
1282,4181
553,3666
205,620
1699,4254
547,2314
2241,731
2891,1307
2974,1090
2111,2430
1223,3266
643,3033
4112,355
3349,2060
2111,4162
540,3884
3265,2740
3060,3916
28,4672
969,2966
2975,2362
3912,2444
2055,4194
308,2863
2323,244
2423,4444
3464,994
542,3495
988,796
1134,1200
3593,2293
1692,4528
3361,119
4414,4261
3801,341
4467,2149
779,2836
870,3020
251,2285
1375,1427
2962,478
914,3188
4643,3592
